Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
,,,,,,,,
Rikka.Fallen3-78,005号,「そうですか。……では最後に聖核戦姫、笹谷明穂についてあなたの知っている情報を提供しなさい」,「そうですか。……では最後に聖核戦姫、笹谷明穂についてあなたの知っている情報を提供しなさい」,「是這樣啊。……那麼最後，提供妳所知道的關於聖核戰姫，笹谷明穗的情報。」,"""I see. At ......, finally, provide any information you know about the Seikaku Princess, Sasaya Akiho.""","""I see... Last question. Tell us everything you know about the Holy Core Battlemaiden Akiho Sasaya.""","「그렇군요. ……그럼 마지막으로 성핵전희, 사사야 아키호에 대해 당신이 알고 있는 정보를 제공하십시오」",「是这样啊。……那么最后，提供你所知道的关于圣核战姫，笹谷明穗的情报。」
,,,,,,,,
Rikka.Fallen3-79,072号,「――――そのデータは、…………私の記憶域には存在しません」,「――――そのデータは、…………私の記憶域には存在しません」,「――――那個資料…………不存在於我的記憶區中。」,"""―――― that data does not exist in ............ my storage.""","""...I cannot find the data within my storage.""","「――――그 데이터는, …………제 기억 영역에는 존재하지 않습니다」",「――――那个数据，…………不存在于我的记忆区中。」
,,,,,,,,
Rikka.Fallen3-80,005号,「………調整は完了しているようですね」,「………調整は完了しているようですね」,「………看來調整已經完成了。」,"""It appears that the ......... adjustment is complete.""","""Looks like the adjustments are complete.""",「………조정은 완료된 것 같군요」,「………看来调整已经完成了。」
,,,,,,,,
Rikka.Fallen3-81,,「では製造ロット第5期のクローン戦闘員、本日から任務が始まります。」,「では製造ロット第5期のクローン戦闘員、本日から任務が始まります。」,「那麼，製造批次第五期的克隆戰鬥員們，從今天起任務就開始了。」,"""Then clone fighters from production lot #5 will begin their mission today.""","""In that case, clone soldier of phase 5, you will start your mission today.""","「그럼 제조 로트 제5기의 클론 전투원, 오늘부터 임무가 시작됩니다.」",「那么，制造批次第五期的克隆战斗员们，从今天起任务就开始了。」
,,,,,,,,
Rikka.Fallen3-82,,「全ての聖核戦姫を捕え、財団の手足として目的のために存在のすべてを捧げなさい！」,「全ての聖核戦姫を捕え、財団の手足として目的のために存在のすべてを捧げなさい！」,「捕獲所有的聖核戰姫，將妳們的一切都奉獻給財團，作為其手足，為達成目標而存在！」,"""Capture all the Seikaku Princesses and dedicate your entire existence to the cause as a limb of the Foundation!""","""You will devote everything to your duty as a foot soldier of the Foundation, and capture all the Holy Core Battlemaidens!""","「모든 성핵전희를 포획하고, 재단의 수족으로서 목적을 위해 존재의 모든 것을 바치십시오!」",「捕获所有的圣核战姫，将你们的一切都奉献给财团，作为其手足，为达成目标而存在！」
,,,,,,,,
Rikka.Fallen3-83,072号＆他のクローン,「「「「はっ！」」」」,「「「「はっ！」」」」,「「「「是！」」」」,"""「「「「 ha! 」」」」""","""Yes, sir!""",「「「「핫!」」」」,「「「「是！」」」」
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Rikka Debauchery Scene１,注釈,淫乱化シーン,淫乱化シーン,,淫乱化シーン,,음란화 이벤트,
Rikka.Debauchery1-1,暗転,水無瀬六花が財団に捕まってからしばらく経った頃。六花は戦闘員に連れ出されていた,水無瀬六花が財団に捕まってからしばらく経った頃。六花は戦闘員に連れ出されていた,水無瀨六花被財團俘虜後過了一段時間。六花被戰鬥員帶了出來。,Some time after Minase Rikka was captured by the Foundation. Rikka was taken out by combatants.,"A while after Rikka Minase was captured by the Foundation, she was taken somewhere by a soldier.",미나세 릿카가 재단에 붙잡힌 지 얼마 지나지 않은 때. 릿카는 전투원에게 끌려나왔다,水无濑六花被财团俘虏后过了一段时间。六花被战斗员带了出来。
,背景　廃墟,,,,,,,
Rikka.Debauchery1-2,六花　制服,「っ、いつまで歩けばいいのっ？、どこへ連れてくつもり！？」,「っ、いつまで歩けばいいのっ？、どこへ連れてくつもり！？」,「還要走多久！要把我帶到哪裡去！？」,"""How long do I have to walk? Where are you taking me?""","""...How much longer do we have to walk? Where are you taking me?""","「윽, 언제까지 걸어야 하는 거야?, 어디로 데려갈 생각이야!?」",「可恶、还要走多久！要把我带到哪里去！？」
,,,,,,,,
Rikka.Debauchery1-3,戦闘員,「…着いたぞ」,「…着いたぞ」,「…到了。」,"""Here we are.""","""We're here.""",「…도착했다」,「…到了。」
,,,,,,,,
Rikka.Debauchery1-4,戦闘員,「とりあえずこの服に着替えろ、そしたら説明してやる」,「とりあえずこの服に着替えろ、そしたら説明してやる」,「總之先換上這套衣服，換好我就會跟妳說明。」,"""Get into these clothes for now, and I'll explain it to you.""","""Put on those clothes and I'll explain.""","「일단 이 옷으로 갈아입어라, 그러면 설명해주지」",「总之先换上这套衣服，换好我就会跟你说明。」
,,,,,,,,
Rikka.Debauchery1-5,六花,「……っ、わかった」,「……っ、わかった」,「……我知道了。」,"""......, okay.""","""...I see.""","「……윽, 알았어」",「……可恶、我知道了。」
,暗転,,,,,,,
Rikka.Debauchery1-6,六花(逆バニー),「なっ、何この服っ！？」,「なっ、何この服っ！？」,「什…這是什麼衣服！？」,"""What's with the clothes?""","""What's with these clothes?!""","「뭣, 뭐야 이 옷!」",「什、这是什么衣服！？」
,,,,,,,,
Rikka.Debauchery1-7,六花,「大事な所…ほとんど隠せてないっ！それに何…ビンゴ？」,「大事な所…ほとんど隠せてないっ！それに何…ビンゴ？」,「重要的地方……幾乎都遮不住！而且這是什麼……賓果？」,"""The important part...it's almost hidden! And what... bingo?""","""It's not hiding any of the important parts! And what's this? Bingo?""",「중요한 부분… 거의 가리지 못하잖아! 게다가 뭐… 빙고?」,「重要的地方……几乎都遮不住！而且这是什么……宾果？」
,,,,,,,,
Rikka.Debauchery1-8,戦闘員,「お前にはこれから財団に出資してくれる金持ちVIP共の前でショーをやってもらう」,「お前にはこれから財団に出資してくれる金持ちVIP共の前でショーをやってもらう」,「妳接下來要為那些出資贊助財團的有錢VIP們表演一場秀。」,"""You are going to put on a show in front of all the rich VIPs who are going to fund the foundation.""","""You're going to do a show in front of the VIPs that invest in us.""",「너에게는 이제부터 재단에 출자해주는 부자 VIP들 앞에서 쇼를 하게 될 거다」,「你接下来要为那些出资赞助财团的有钱VIP们表演一场秀。」
,,,,,,,,
Rikka.Debauchery1-9,六花,「なっ、この格好で人の前に立つなんてっ！嘘でしょ！？」,「なっ、この格好で人の前に立つなんてっ！嘘でしょ！？」,「什麼！要我穿成這樣站在人前！騙人的吧！？」,"""I can't believe I'm standing in front of people looking like this! Lies!""","""Dressed like this? You must be joking.""","「뭣, 이 모습으로 사람들 앞에 서라니! 거짓말이지!?」",「什么！要我穿成这样站在人前！骗人的吧！？」
,,,,,,,,
Rikka.Debauchery1-10,戦闘員,「あ？立つだけじゃねえぞ？ショーをやってもらうんだからな」,「あ？立つだけじゃねえぞ？ショーをやってもらうんだからな」,「啊？不只是站著而已喔？是要妳表演一場秀。」,"""What? You ain't just gonna stand there, okay? We're going to have you put on a show.""","""Not just that, you're going to do the show.""",「아? 서는 것만이 아니야? 쇼를 하게 될 거니까」,「啊？不只是站着而已喔？是要你表演一场秀。」
,,,,,,,,
Rikka.Debauchery1-11,戦闘員,「あと準備が必要だからな、ちょっとケツこっちに向けろ」,「あと準備が必要だからな、ちょっとケツこっちに向けろ」,「還有，需要做點準備，屁股轉過來一下。」,"""And we need to get ready, so turn your ass around a little bit.""","""And we need to prepare, so turn around and show me your butt.""","「그리고 준비가 필요하니까, 잠깐 엉덩이 이쪽으로 돌려」",「还有，需要做点准备，屁股转过来一下。」
,,,,,,,,
Rikka.Debauchery1-12,六花,「なっ、なんでお尻っ、ちょっと何それっ、やめて―――――」,「なっ、なんでお尻っ、ちょっと何それっ、やめて―――――」,「為、為什麼是屁股，等一下那是什麼？不要―――」,"""What's up with the buttocks?""","""My butt? Why? Wait...""","「뭣, 왜 엉덩이, 잠깐 뭐야 그건, 그만둬―――――」",「什、为什么是屁股、等一下那是什么、不要―――」
,,,,,,,,
Rikka.Debauchery1-13,暗転,そして30分ほどして準備が整い、六花はステージの上に立つ,そして30分ほどして準備が整い、六花はステージの上に立つ,大約三十分鐘後準備工作結束，六花站上了舞台。,"And after about half an hour, Rikka is ready and stands on the stage.",Rikka came onto the stage after about thirty minutes of preparation.,"그리고 30분 정도 지나 준비가 끝나고, 릿카는 무대 위에 선다",大约三十分钟后准备工作结束，六花站上了舞台。
,Rikka debauchery 1-1,,,,,,,
Rikka.Debauchery1-14,六花,「なっ…、こんなに沢山の人がっ！？」,「なっ…、こんなに沢山の人がっ！？」,「什麼……竟然這麼多人！」,"""So many people!""","""So many people...""","「뭣…, 이렇게 많은 사람이!」",「什么……、竟然这么多人！」
,,,,,,,,
Rikka.Debauchery1-15,,30人ほどの男がステージに上がって来た六花に注目している,30人ほどの男がステージに上がって来た六花に注目している,大約三十名男子正注目著走上舞台的六花。,"About 30 men come up on stage, all eyes on Rikka.",About thirty men focused their gaze on Rikka.,30명 정도의 남자가 무대에 올라온 릿카에게 주목하고 있다,大约三十名男子正注目着走上舞台的六花。
,,,,,,,,
Rikka.Debauchery1-16,司会者,「お集りのVIPの皆さんお待たせしました！本日の目玉！聖核戦姫、水無瀬六花ちゃんです！」,「お集りのVIPの皆さんお待たせしました！本日の目玉！聖核戦姫、水無瀬六花ちゃんです！」,「讓各位VIP久等了！今天的重頭戲！聖核戰姫，水無瀨六花小姐！」,"""Here we are, VIPs! Today's highlight! The Seikaku Princess, Minase Rikka!""","""Thank you for waiting! Here she is, the reason why we're all here! Rikka Minase, the Holy Core Battlemaiden!""","「모이신 VIP 여러분 오래 기다리셨습니다! 오늘의 하이라이트! 성핵전희, 미나세 릿카 양입니다!」",「让各位VIP久等了！今天的重头戏！圣核战姫，水无濑六花小姐！」
,,,,,,,,
Rikka.Debauchery1-17,,その瞬間、客席からは感嘆の声が上がる,その瞬間、客席からは感嘆の声が上がる,瞬間，觀眾席發出了驚嘆的聲音。,"At that moment, the audience was in awe.",The guests gasped.,"그 순간, 객석에서는 감탄의 목소리가 터져 나온다",瞬间，观众席发出了惊叹的声音。
,,,,,,,,
Rikka.Debauchery1-18,六花,「くうっ……そんなっ」,「くうっ……そんなっ」,「咕唔……怎麼會這樣。」,"""Kuuukk ......""","""Ughhh...""",「크윽…… 그런」,「可恶……怎么会这样。」
,,,,,,,,
Rikka.Debauchery1-19,司会者,「では本日のショーを始めます！皆さんお手元にビンゴカードはありますでしょうか？」,「では本日のショーを始めます！皆さんお手元にビンゴカードはありますでしょうか？」,「那麼，現在開始今天的表演！各位手邊都有賓果卡吧？」,"""Let's begin today's show! Does everyone have their bingo cards in hand?""","""Let the show begin! Now, each one of you has a bingo card, right?""",「그럼 오늘의 쇼를 시작하겠습니다! 여러분 손에 빙고 카드 있으신가요?」,「那么，现在开始今天的表演！各位手边都有宾果卡吧？」
,,,,,,,,
Rikka.Debauchery1-20,司会者,「これから六花ちゃんがビンゴマシーンとして球を排出します！」,「これから六花ちゃんがビンゴマシーンとして球を排出します！」,「接下來六花小姐會擔任賓果機排出球體！」,"""Rikka―chan will now eject the ball as a bingo machine!""","""Rikka is going to be our bingo machine today, letting the balls out one by one!""",「이제부터 릿카 양이 빙고 머신으로서 공을 배출합니다!」,「接下来六花小姐会担任宾果机排出球体！」
,,,,,,,,
Rikka.Debauchery1-21,司会者,「見事ビンゴした方には六花ちゃんを一晩好きにする権利が与えられます！」,「見事ビンゴした方には六花ちゃんを一晩好きにする権利が与えられます！」,「成功賓果的人，將獲得一晚隨心所欲使用六花小姐的權利！」,"""The successful bingo winner will be entitled to a night of Rikka―chan's favor!""","""Whoever gets bingo first gets to spend a night with Rikka, doing whatever they want!""",「멋지게 빙고하신 분에게는 릿카 양을 하룻밤 마음대로 할 수 있는 권리가 주어집니다!」,「成功宾果的人，将获得一晚随心所欲使用六花小姐的权利！」
,Rikka debauchery 1-2,,,,,,,
Rikka.Debauchery1-22,六花,「っ、最悪！………悪趣味すぎっ！」,「っ、最悪！………悪趣味すぎっ！」,「太糟糕了！………太惡劣了！」,"""I'm like, ""Oh, that sucks! ......... is in too bad taste!""","""This is disgusting...""","「윽, 최악!……… 악취미 너무 심해!」",「可恶、太糟糕了！………太恶劣了！」
,,,,,,,,
Rikka.Debauchery1-23,司会者,「準備はよろしいでしょうか？では六花ちゃんお願いします！」,「準備はよろしいでしょうか？では六花ちゃんお願いします！」,「各位準備好了嗎？那麼六花小姐請開始！」,"""Are you ready? Then, Rikka―chan, please!""","""Is everyone ready? Rikka, let's go!""",「준비되셨나요? 그럼 릿카 양 부탁합니다!」,「各位准备好了吗？那么六花小姐请开始！」
,Rikka debauchery 1-１,,,,,,,
Rikka.Debauchery1-24,六花,「っ、ほ、ほんとにやるのっ！？」,「っ、ほ、ほんとにやるのっ！？」,「真、真的要我做嗎！？」,"""Are you really going to do this?""","""Are we really doing this?""","「윽, 저, 정말 하는 거야!?」",「可、可恶、真的要我做吗！？」
,,,,,,,,
Rikka.Debauchery1-25,,(こんな大勢にお尻の穴見られてるだけでも恥ずかしいのにっ！、だ、出すところなんてっ！),(こんな大勢にお尻の穴見られてるだけでも恥ずかしいのにっ！、だ、出すところなんてっ！),(光是屁股被這麼多人看著就夠羞恥了！竟、竟然還要排出東西來！),(It's embarrassing to have so many people looking at my butt hole! I can't believe I'm about to let it out!),(It's embarrassing enough to show them my ass... But I have to squeeze those balls out too...),"(이렇게 많은 사람들에게 엉덩이 구멍 보여지는 것만으로도 부끄러운데!, 내, 내보내는 곳이라니!)",(光是屁股被这么多人看着就够羞耻了！、居、竟然还要排出东西来！)
,,,,,,,,
Rikka.Debauchery1-26,司会者,「当たり前です、御託は良いから早くしてください。お客様を待たせるつもりですか？」,「当たり前です、御託は良いから早くしてください。お客様を待たせるつもりですか？」,「這是當然的，廢話少說快點開始。妳想讓客人們等多久？」,"""Of course, you can't talk nonsense, so please hurry up. Are you going to make our customers wait?""","""Of course. Please hurry. We can't possibly keep our guests waiting, right?""","「당연합니다, 잔소리는 됐고 빨리 하세요. 손님을 기다리게 할 셈인가요?」",「这是当然的，废话少说快点开始。你想让客人们等多久？」
,Rikka debauchery 1-2,,,,,,,
Rikka.Debauchery1-27,六花,「ううっ、や、やればいいんでしょっ！」,「ううっ、や、やればいいんでしょっ！」,「嗚嗚，我、我做就是了！」,"""Ugh, ya, just do it!""","""F-Fine! I'll do it!""","「우웃, 하, 하면 되잖아!」",「呜呜、我、我做就是了！」
,,,,,,,,
Rikka.Debauchery1-28,,六花は半ば自暴自棄になりながらも、アナルに力を入れる,六花は半ば自暴自棄になりながらも、アナルに力を入れる,六花近乎自暴自棄地，對肛門使勁。,"Rikka, in half desperation, puts her anal efforts into it.","Rikka, resigned to her face, started pushing.","릿카는 반쯤 자포자기하면서도, 애널에 힘을 준다",六花近乎自暴自弃地，对肛门使劲。
,,,,,,,,
Rikka.Debauchery1-29,六花,「はあっ、はっ、んっ、んんっ♥」,「はあっ、はっ、んっ、んんっ♥」,「哈、哈、嗯、嗯嗯！」,"""Ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha―ha♥""","""Haaaaa... Nnnnnn♥""","「하앗, 핫, 응윽, 응응읏♥」",「哈、哈、嗯、嗯嗯！」
,,,,,,,,
Rikka.Debauchery1-30,六花,(なんかっ、緊張してっ、全然出ないっ！？),(なんかっ、緊張してっ、全然出ないっ！？),(怎麼回事，太緊張了，完全出不來！？),"(I'm so nervous, I can't get it out at all!)",(I'm so nervous... Nothing is coming out...),"(뭔가, 긴장해서, 전혀 안 나와!?)",(怎么、怎么回事、太紧张了、完全出不来！？)
,,,,,,,,
Rikka.Debauchery1-31,,(っ、こんな大人数の前でなんてっ、恥ずかしすぎるっ！),(っ、こんな大人数の前でなんてっ、恥ずかしすぎるっ！),(可惡，在這麼多人面前，太丟臉了！),(I'm too embarrassed to be in front of such a large group of people!),(It's too embarrassing in front of all these people!),"(윽, 이렇게 많은 사람들 앞에서라니, 너무 부끄러워!)",(可恶、在这么多人面前、太丢脸了！)
,,,,,,,,
Rikka.Debauchery1-32,観客,「おーいいつまで待たせるんだ？今日中に終わらないぞー」,「おーいいつまで待たせるんだ？今日中に終わらないぞー」,「喂～要等到什麼時候？今天會結束嗎～」,"""Hey, how long are you going to make me wait? I won't be done by the end of the day.""","""We don't have all day! Let's go!""",「어-이 언제까지 기다리게 할 거야? 오늘 안에 안 끝나겠네-」,「喂～要等到什么时候？今天会结束吗～」
,,,,,,,,
Rikka.Debauchery1-33,観客,「六花ちゃん頑張れー、みんな見てるよー！」,「六花ちゃん頑張れー、みんな見てるよー！」,「六花小姐加油～大家都在看著妳喔～！」,"""Rikka―chan, hang in there, we're all watching you!""","""You can do it! Everyone is watching!""","「릿카쨩 힘내-, 다들 보고 있어-!」",「六花小姐加油～大家都在看着你喔～！」
,,,,,,,,
Rikka.Debauchery1-34,六花,「っ、ごめんなさいっ、んっ、んうっ♥」,「っ、ごめんなさいっ、んっ、んうっ♥」,「對不起！嗯、嗯嗚！」,"""I'm sorry.""","""S-Sorry... Nnnnn♥""","「윽, 죄송합니다, 응윽, 응읏♥」",「可恶、对不起！嗯、嗯呜！」
,,,,,,,,
Rikka.Debauchery1-35,司会者,「六花ちゃん、アナルをヒクつかせるだけじゃなくてちゃんと力入れなさい！」,「六花ちゃん、アナルをヒクつかせるだけじゃなくてちゃんと力入れなさい！」,「六花小姐，不要只是讓肛門抽動，要確實地用力！」,"""Rikka―chan, don't just make your anus twitch, put some force into it!""","""Rikka, don't just squeeze, you also have to push hard!""","「릿카쨩, 애널을 꿈틀거릴 뿐만 아니라 제대로 힘주세요!」",「六花小姐，不要只是让肛门抽动，要确实地用力！」
,,,,,,,,
Rikka.Debauchery1-36,六花,(ああもうっ！、どうでもいいっ！やればいいんでしょっ！),(ああもうっ！、どうでもいいっ！やればいいんでしょっ！),(啊啊真是的！隨便了！我做就是了！),"(Oh, God! I don't care! Just do it!)",(Ughhh.. Whatever! I'll just do it!),"(아아 정말!, 아무래도 좋아! 하면 되잖아!)",(啊啊真是的！、随便了！我做就是了！)
,,,,,,,,
Rikka.Debauchery1-37,,そして六花は肛門に力を入れ、体内に入った異物を押し出そうとする,そして六花は肛門に力を入れ、体内に入った異物を押し出そうとする,於是六花對肛門施力，想將體內異物推出來。,Rikka then exerts pressure on her anus and tries to push out the foreign object that has entered her body,She did her best to push the foreign objects in her body out.,"그리고 릿카는 항문에 힘을 주어, 체내에 들어간 이물질을 밀어내려 한다",于是六花对肛门施力，想将体内异物推出来。
,Rikka debauchery 1-3,,,,,,,
Rikka.Debauchery1-38,六花,「ん゛っ♥、ん゛ん～～～っ！」,「ん゛っ♥、ん゛ん～～～っ！」,「嗯！嗯～～～！」,"""","""Nnnnnnn♥ Nnnnnnnn""","「응옷 윽♥, 응옷 응~~~읏!」",「嗯！、嗯～～～！」
,,,,,,,,
Rikka.Debauchery1-39,六花,「ん゛っ♥、ん゛っ♥、ん゛っ♥！」,「ん゛っ♥、ん゛っ♥、ん゛っ♥！」,「嗯！嗯！嗯！」,"""D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D―D!""","""Nnnnnn♥ Nnnn♥""","「응옷 윽♥, 응옷 윽♥, 응옷 윽♥!」",「嗯！、嗯！、嗯！」
,,,,,,,,
Rikka.Debauchery1-40,観客,「頑張れ六花ちゃん！後少し！」,「頑張れ六花ちゃん！後少し！」,「加油六花小姐！再一下！」,"""Hang in there, Rikka―chan! We're almost there!""","""You can do it! Just a little more!""",「힘내 릿카쨩! 조금만 더!」,「加油六花小姐！再一下！」
,,,,,,,,
Rikka.Debauchery1-41,観客,「もっとケツに力入れろっ！」,「もっとケツに力入れろっ！」,「屁股再用力一點！」,"""More power to your ass!""","""Push harder!""",「더 엉덩이에 힘줘!」,「屁股再用力一点！」
,,,,,,,,
Rikka.Debauchery1-42,六花,「ふーっ♥、ふ――っ♥、ん゛んっ♥！」,「ふーっ♥、ふ――っ♥、ん゛んっ♥！」,「呼！呼――！嗯嗯！」,"""Hoo―hoo―hoo, hoo――hoo―hoo, nnnnnn!""","""Huff... Nnnnnnn♥""","「후-♥, 후――♥, 응옷 응윽♥!」",「呼！、呼――！、嗯嗯！」
,Rikka debauchery 1-4,,,,,,,
Rikka.Debauchery1-43,,ポヒュッ！！,ポヒュッ！！,啵咻！！,Phew!,Pop!,포흇!!,啵咻！！
,,,,,,,,
Rikka.Debauchery1-44,,その瞬間、六花のアナルから勢いよくボールが飛び出る,その瞬間、六花のアナルから勢いよくボールが飛び出る,就在那瞬間，球體從六花的肛門猛地飛射出來。,"At that moment, the ball flies out of Rikka's anus with great force",A ball flew out of Rikka's anus.,"그 순간, 릿카의 애널에서 힘차게 공이 튀어나온다",就在那瞬间，球体从六花的肛门猛地飞射出来。
,,,,,,,,
Rikka.Debauchery1-45,六花,「ん゛あっ♥、はあっ♥、はあっ♥」,「ん゛あっ♥、はあっ♥、はあっ♥」,「嗯啊！哈、哈」,"""Oh, my God, oh, my God, oh, my God, oh, my God.""","""Haaaa♥ Nnnnn♥""","「응옷 앗♥, 하앗♥, 하앗♥」",「嗯啊！、哈、哈」
,,,,,,,,
Rikka.Debauchery1-46,観客,「「「「おおお～～～！」」」」,「「「「おおお～～～！」」」」,「「「「喔喔喔～～～！」」」」,"""「「「「 Ohhhh~! 」」」」""","""Whoaaaaa!""",「「「「오오오~~~!」」」」,「「「「喔喔喔～～～！」」」」
,Rikka debauchery 1-5,,,,,,,
Rikka.Debauchery1-47,,「ふうっ♥、ふうっ♥、ん゛うっ♥」,「ふうっ♥、ふうっ♥、ん゛うっ♥」,「呼、呼、嗯嗚！」,"""Fuh―uh―uh―uh―uh―uh―uh―uh―uh.""","""Hufff... Nnnnnnn♥""","「후웃♥, 후웃♥, 응옷 읏♥」",「呼、呼、嗯呜！」
,,,,,,,,
Rikka.Debauchery1-48,,六花は人前で排泄を行った恥ずかしさで、少しの快感を感じてしまう,六花は人前で排泄を行った恥ずかしさで、少しの快感を感じてしまう,六花因為在人前排泄的羞恥感，感受到了一絲快感。,Rikka feels a little pleasure from the embarrassment of defecating in public,"It was embarrassing to let it out in front of all those people, but she felt some pleasure from it.","릿카는 사람들 앞에서 배설을 한 부끄러움으로, 약간의 쾌감을 느껴버린다",六花因为在人前排泄的羞耻感，感受到了一丝快感。
,,,,,,,,
Rikka.Debauchery1-49,六花,「っ、うぅ～～～っ」,「っ、うぅ～～～っ」,「嗚～～～」,"""Uh―oh.""","""Ughhh...""","「윽, 으으~~~읏」",「可恶、呜～～～」
,,,,,,,,
Rikka.Debauchery1-50,司会者,「皆様待たせしました！やっと一つ目の球が排出されました！」,「皆様待たせしました！やっと一つ目の球が排出されました！」,「讓各位久等了！終於排出了第一顆球！」,"""Sorry for the wait, folks! The first sphere has finally been ejected!""","""Thank you for waiting! That was our first ball!""",「여러분 기다리셨습니다! 드디어 첫 번째 공이 배출되었습니다!」,「让各位久等了！终于排出了第一颗球！」
,,,,,,,,
Rikka.Debauchery1-51,司会者,「では六花さん！番号を読み上げてください！」,「では六花さん！番号を読み上げてください！」,「那麼六花小姐！請唸出號碼！」,"""Rikka―san! Please read out the numbers!""","""Rikka, please read the number out loud!""",「그럼 릿카 씨! 번호를 읽어주세요!」,「那么六花小姐！请念出号码！」
,,,,,,,,
Rikka.Debauchery1-52,六花,「はっ♥、はっ♥、ええっ、私がっ！？」,「はっ♥、はっ♥、ええっ、私がっ！？」,「哈、哈，咦？我嗎！？」,"""Ha♥, ha♥, eh, me!""","""Hhaaaaa♥ Huh? Me?""","「핫♥, 핫♥, 엣, 제가!?」",「哈、哈、咦、我吗！？」
,,,,,,,,
Rikka.Debauchery1-53,,そして六花は足元に転がったローションまみれの球を見る,そして六花は足元に転がったローションまみれの球を見る,六花看向滾落在腳邊，沾滿潤滑液的球體。,Then Rikka sees a ball covered in lotion lying at her feet.,"She looked at the ball by her feet, which was covered in lubricant.",그리고 릿카는 발밑에 굴러다니는 로션 범벅인 공을 본다,六花看向滚落在脚边、沾满润滑液的球体。
,,,,,,,,
Rikka.Debauchery1-54,六花,(っ、私、これをこんな大勢の前で…),(っ、私、これをこんな大勢の前で…),(我要在這麼多人面前，唸這個嗎……),(I'm not going to do this in front of this many people...),(I let this out... In front of all these people...),"(윽, 나, 이걸 이렇게 많은 사람들 앞에서…)",(可恶、我要在这么多人面前，念这个吗……)
,,,,,,,,
Rikka.Debauchery1-55,六花,「っ、……17ですっ……」,「っ、……17ですっ……」,「……是十七號……」,"""I'm ......17. ......""","""S... Seventeen...""","「윽, ……17입니다……」",「可恶、……是十七号……」
,,,,,,,,
Rikka.Debauchery1-56,司会者,「もっと大きな声で！」,「もっと大きな声で！」,「大聲一點！」,"""Louder!""","""Louder!""",「더 큰 소리로!」,「大声一点！」
,,,,,,,,
Rikka.Debauchery1-57,六花,「17ですっ！」,「17ですっ！」,「是十七號！」,"""Seventeen!""","""Seventeen!""",「17입니다!」,「是十七号！」
,,,,,,,,
Rikka.Debauchery1-58,司会者,「17という事でした！では数字があった方は穴をあけていただいて…」,「17という事でした！では数字があった方は穴をあけていただいて…」,「十七號！數字有的請打洞……」,"""I think it was 17! Now, if you have a number, please drill a hole...""","""Seventeen! Please poke your card if you have this number on it!""",「17이라고 합니다! 그럼 숫자가 맞으신 분은 구멍을 뚫어주시고…」,「十七号！数字有的请打洞……」
,,,,,,,,
Rikka.Debauchery1-59,司会者,「それでは引き続き六花ちゃんに頑張ってもらいましょう！」,「それでは引き続き六花ちゃんに頑張ってもらいましょう！」,「那麼接下來請六花小姐繼續努力！」,"""Let's continue the good work, Rikka―chan!""","""Rikka, time for another one!""",「그럼 계속해서 릿카쨩에게 힘내달라고 합시다!」,「那么接下来请六花小姐继续努力！」
,,,,,,,,
Rikka.Debauchery1-60,六花,「っ、ううっ♥」,「っ、ううっ♥」,「嗚嗚！」,"""Ugh ♥♥""","""Nnnnn♥""","「윽, 으으윽♥」",「可恶、呜呜！」
,,,,,,,,
Rikka.Debauchery1-61,,六花は再びアナルに力を入れるのだった,六花は再びアナルに力を入れるのだった,六花再次對肛門使力。,Rikka once again put all her energy into her anus.,Rikka pushed hard again...,릿카는 다시 애널에 힘을 주는 것이었다,六花再次对肛门使力。
,,,,,,,,
Rikka.Debauchery1-62,,30分後,30分後,三十分鐘後,30 minutes later,Thirty minutes later...,30분 후,三十分钟后
,Rikka debauchery 1-6,,,,,,,
Rikka.Debauchery1-63,六花,「はあっ♥、はあっ♥、ん゛っ♥」,「はあっ♥、はあっ♥、ん゛っ♥」,「哈、哈、嗯！」,"""Ahh, ah, ah, ah, ah, ah, ah, ah, ah, ah, ah.""","""Haaaa♥ Haaaa♥ Nnnnn♥""","「하앗♥, 하앗♥, 응옷 윽♥」",「哈、哈、嗯！」
,,,,,,,,
Rikka.Debauchery1-64,,ポンッ！！,ポンッ！！,砰！！,Poof!,Pop!,퐁!!,砰！！
,,,,,,,,
Rikka.Debauchery1-65,六花,「ん゛んっ♥、はあっ♥はあっ♥」,「ん゛んっ♥、はあっ♥はあっ♥」,「嗯！哈、哈」,"""Oh, my God, oh, my God, oh, my God, oh, my God, oh, my God.""","""Nnnnn♥ Haaaa♥ Haaa♥""","「응옷 응윽♥, 하앗♥하앗♥」",「嗯！、哈、哈」
,,,,,,,,
Rikka.Debauchery1-66,司会者,「さあ30球目の球が出てきました！番号の方は…？」,「さあ30球目の球が出てきました！番号の方は…？」,「第三十顆球出來了！號碼是……？」,"""'Now comes the 30th ball! What's the number...?""","""That's the thirtieth ball! What's the number?""",「자 30번째 공이 나왔습니다! 번호는…?」,「第三十颗球出来了！号码是……？」
,,,,,,,,
