Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
,,,,,,,,
Kei.Debauchery1-44,,京は指示棒が示す自分の秘所の部分を順に解説していく,京は指示棒が示す自分の秘所の部分を順に解説していく,京依序解說著指示棒所指著的自己祕處部位。,Kei explains in turn the parts of his own secret places indicated by the instruction stick.,Kei explained her private parts with a stick.,케이는 지시봉이 가리키는 자신의 은밀한 부분을 차례로 해설해 나간다,京依序解说着指示棒所指着的自己秘处部位。
,,,,,,,,
Kei.Debauchery1-45,京,「ここは尿道で…排尿をする器官だ…オーガズム時には潮吹きの現象が見られるな…」,「ここは尿道で…排尿をする器官だ…オーガズム時には潮吹きの現象が見られるな…」,「這裡是尿道…是排尿的器官…在高潮的時候會出現噴潮的現象…」,"""This is the urethra... the organ that urinates... you see the phenomenon of squirting during orgasm...""","""This is where I pee... And where I squirt when I come.""",「여기는 요도이고… 배뇨를 하는 기관이다… 오르가즘 시에는 분수 현상이 보이지…」,「这里是尿道…是排尿的器官…在高潮的时候会出现喷潮的现象…」
,,,,,,,,
Kei.Debauchery1-46,京,「……っ、ここはクリトリスで…性的快感を感じるための器官だ…私はまだ分からないが…」,「……っ、ここはクリトリスで…性的快感を感じるための器官だ…私はまだ分からないが…」,「……唔，這裡是陰蒂…是用來感受性快感的器官…雖然我還不太清楚…」,"""......, this is the clitoris... the organ responsible for sexual pleasure... which I don't yet understand...""","""...This is the clitoris, and it's for feeling sexual pleasure. I'm not too familiar with that yet...""","「……윽, 여기는 클리토리스이고… 성적 쾌감을 느끼기 위한 기관이다… 나는 아직 모르지만…」",「……唔，这里是阴蒂…是用来感受性快感的器官…虽然我还不太清楚…」
,,,,,,,,
Kei.Debauchery1-47,京,「ここは膣口で…性交時に…ペニス……を挿入する場所だ…」,「ここは膣口で…性交時に…ペニス……を挿入する場所だ…」,「這裡是陰道口…在性交時…將陰莖……插入的地方…」,"""This is the vulva... where you insert your penis ...... during intercourse...""","""And this is the vagina, where... the penis goes in during intercourse...""",「여기는 질 입구이고… 성교 시에… 페니스……를 삽입하는 장소다…」,「这里是阴道口…在性交时…将阴茎……插入的地方…」
,Kei debauchery1-5,,,,,,,
Kei.Debauchery1-48,京,「うう…恥ずかしい…これで勉強になっただろうか…？」,「うう…恥ずかしい…これで勉強になっただろうか…？」,「嗚嗚…好羞恥…這樣有讓大家學習到嗎…？」,"""Ugh... embarrassing... did I learn anything from this?""","""Ugh... embarrassing... I wonder if this was educational...?""",「으으… 부끄러워… 이걸로 공부가 되었을까…?」,「呜呜…好羞耻…这样有让大家学习到吗…？」
,,,,,,,,
Kei.Debauchery1-49,京,「赤色…ゆ、有料チャット…？子宮みせて……？」,「赤色…ゆ、有料チャット…？子宮みせて……？」,「紅色…付、付費聊天…？想看子宮……？」,"""Red...yu...paid chat...? Let me see your uterus ......?""","""Red... p-paid chat...? Show my womb...?""","「붉은색… 유, 유료 채팅…? 자궁 보여줘……?」",「红色…付、付费聊天…？想看子宫……？」
,,,,,,,,
Kei.Debauchery1-50,助手,「先生！どうやらもっと奥が見たいそうです。視聴者の期待に応えましょう！」,「先生！どうやらもっと奥が見たいそうです。視聴者の期待に応えましょう！」,「老師！看樣子大家想看更裡面。我們要回應觀眾的期待！」,"""Teacher! Apparently, they want to see more in the back. Let's see what our viewers want to see!""","""Miss Kei! It seems they want to see more. Let's meet the viewers' expectations!""",「선생님! 아무래도 더 안쪽이 보고 싶은 모양입니다. 시청자의 기대에 부응합시다!」,「老师！看样子大家想看更里面。我们要回应观众的期待！」
,,,,,,,,
Kei.Debauchery1-51,京,「なっ…これでも精一杯広げているんだがっ！」,「なっ…これでも精一杯広げているんだがっ！」,「什麼…我已經盡全力撐開了呀！」,"""I'm spreading it out as best I can!""","""What... I'm spreading as wide as I can!""",「뭣… 이걸로도 최대한 벌리고 있는데!」,「什么…我已经尽全力撑开了呀！」
,,,,,,,,
Kei.Debauchery1-52,助手,「ここまでくれば後は一緒です。もっと広げて子宮まで見せちゃいましょう」,「ここまでくれば後は一緒です。もっと広げて子宮まで見せちゃいましょう」,「都到這一步了，剩下的都一樣。再撐開一點，把子宮也給大家看吧。」,"""Once you've reached this point, the rest is the same. Let's widen it even more and show her the womb.""","""You've already come this far, doesn't hurt to go further. Spread wider and show them your womb.""",「여기까지 왔으면 이제 똑같습니다. 더 벌려서 자궁까지 보여줍시다」,「都到这一步了，剩下的都一样。再撑开一点，把子宫也给大家看吧。」
,,,,,,,,
Kei.Debauchery1-53,京,「っ、ううっ…」,「っ、ううっ…」,「嗚嗚…」,"""Ugh...""","""Ugh...""","「윽, 으윽…」",「唔，呜呜…」
,Kei debauchery 1-6,,,,,,,
Kei.Debauchery1-54,京,「っ、これでいいだろうかっ！」,「っ、これでいいだろうかっ！」,「這樣可以了吧！」,"""Let's do this!""","""Is this good enough?!""","「윽, 이걸로 됐을까!」",「唔，这样可以了吧！」
,,,,,,,,
Kei.Debauchery1-55,助手,「流石です先生！ついでに解説もお願いします」,「流石です先生！ついでに解説もお願いします」,「不愧是老師！順便也麻煩解說一下！」,"""I'm sure you're right, sir! And while you're at it, could you give us an explanation?""","""Excellent! Please provide commentary as well.""",「역시 선생님! 겸사겸사 해설도 부탁합니다」,「不愧是老师！顺便也麻烦解说一下！」
,,,,,,,,
Kei.Debauchery1-56,京,「――――っ、これが…私の子宮口だ…私も初めて見るなっ……」,「――――っ、これが…私の子宮口だ…私も初めて見るなっ……」,「――――這就是…我的子宮頸…連我也是第一次看到啊……」,"""――――, this... is my cervix... I've never seen it before. ......""","""...This is... my cervix... It's my first time seeing it too...""","「――――윽, 이것이… 내 자궁 입구다… 나도 처음 보는군……」",「――――唔，这就是…我的子宫颈…连我也是第一次看到啊……」
,,,,,,,,
Kei.Debauchery1-57,京,「膣内射精された精液は…この中に入って…受精…するわけだな…」,「膣内射精された精液は…この中に入って…受精…するわけだな…」,「被內射的精液…會進入這裡面…進行受精…就是這麼一回事。」,"""So the semen ejaculated vaginally... goes in... and fertilizes... this... thing...?""","""The semen from vaginal ejaculation... enters here... and fertilization... happens...""",「질내 사정된 정액은… 이 안으로 들어가서… 수정…하는 거겠지…」,「被内射的精液…会进入这里面…进行受精…就是这么一回事。」
,,,,,,,,
Kei.Debauchery1-58,京,「なになに…子宮もかわいい…そ、そうか、コメントありがとう……」,「なになに…子宮もかわいい…そ、そうか、コメントありがとう……」,「什麼什麼…子宮也超可愛…是、是嗎，謝謝留言……」,"""What the... uterus is cute too... well, thanks for the comment ......""","""What's that... 'Your womb is cute too'... I-I see, thank you for the comment...""","「뭐야뭐야… 자궁도 귀여워… 그, 그래, 코멘트 고마워……」",「咦，什么什么…子宫也超可爱…是、是吗，谢谢留言……」
,,,,,,,,
Kei.Debauchery1-59,京,「本物見ながらだと分かりやすい…ううっ、理解を深められたようで何よりだ…」,「本物見ながらだと分かりやすい…ううっ、理解を深められたようで何よりだ…」,「看到實體來解說比較好理解…嗚嗚，能加深理解真是太好了…」,"""It's easier to understand when you see the real thing...ugh, I'm glad you're getting a better understanding...""","""It's easier to understand while looking at the real thing... Ugh, I'm glad you could deepen your understanding...""","「실물 보면서 하면 알기 쉬워… 으윽, 이해가 깊어진 것 같아 다행이다…」",「看到实体来解说比较好理解…呜呜，能加深理解真是太好了…」
,,,,,,,,
Kei.Debauchery1-60,京,「っ、ううっ…私のプライバシーは終わりだ…」,「っ、ううっ…私のプライバシーは終わりだ…」,「嗚嗚…我的隱私徹底沒了…」,"""Ugh... my privacy is over...""","""Ugh... my privacy is over...""","「윽, 으윽… 내 프라이버시는 끝이야…」",「唔，呜呜…我的隐私彻底没了…」
,,,,,,,,
Kei.Debauchery1-61,助手,「これで挨拶は一通り済みましたね。では本番と行きましょう」,「これで挨拶は一通り済みましたね。では本番と行きましょう」,「這樣打招呼就差不多結束了。那麼，進入正題吧。」,"""Now that we've done all the greetings, let's get down to business. Now let's get down to business.""","""That completes the greetings. Now let's move on to the main event.""",「이걸로 인사는 대충 끝났네요. 그럼 본방으로 가봅시다」,「这样打招呼就差不多结束了。那么，进入正题吧。」
,,,,,,,,
Kei.Debauchery1-62,Kei debauchery1-7,京の前にシリコンのピストンが現れる,京の前にシリコンのピストンが現れる,一個矽膠活塞出現在京的面前。,A silicon piston appears in front of Kei.,A silicone piston appeared in front of Kei.,케이 앞에 실리콘 피스톤이 나타난다,一个矽胶活塞出现在京的面前。
,,,,,,,,
Kei.Debauchery1-63,京,「なっ…！？」,「なっ…！？」,「什麼…！？」,"""What?""","""What?!""",「뭣…!?」,「什么…！？」
,,,,,,,,
Kei.Debauchery1-64,助手,「エロ配信ですからね。これだけで終わりなわけはないでしょう」,「エロ配信ですからね。これだけで終わりなわけはないでしょう」,「這是情色直播嘛。不可能只有這樣就結束吧。」,"""It's an erotic delivery. This can't be the end of it.""","""This is an erotic stream after all. Of course it wouldn't end with just this.""",「에로 방송이니까요. 이것만으로 끝날 리 없잖아요」,「这是情色直播嘛。不可能只有这样就结束吧。」
,,,,,,,,
Kei.Debauchery1-65,助手,「これは視聴者から投げ銭と連動して動くピストンです。お、早速誰か投げ銭を」,「これは視聴者から投げ銭と連動して動くピストンです。お、早速誰か投げ銭を」,「這是與觀眾的贊助金額連動的活塞。喔，這麼快就有人贊助了。」,"""This is a piston that works in tandem with the money thrown in by the viewer. Oh, someone throw in some money right away.""","""This piston moves in sync with viewer donations. Oh, someone's already donating.","「이것은 시청자로부터의 팁과 연동하여 움직이는 피스톤입니다. 오, 벌써 누군가 팁을」",「这是与观众的赞助金额连动的活塞。喔，这么快就有人赞助了。」
,,,,,,,,
Kei.Debauchery1-66,京,「っ、悪趣味なっ、ていうかこれ規約的に良いの―――――」,「っ、悪趣味なっ、ていうかこれ規約的に良いの―――――」,「品味真差！話說這在規定上沒問題嗎―――――」,"""I mean, is this even legal ―――――?""","""That's in bad taste, and is this even allowed by the terms of service...""","「윽, 악취미네, 그보다 이거 규약적으로 괜찮은 거야―――――」",「唔，品味真差！话说这在规定上没问题吗―――――」
,,,,,,,,
Kei.Debauchery1-67,Kei debauchery1-8,ズボッ！！,ズボッ！！,噗滋！！,Zbobo!,Thrust!!,즈봇!!,噗滋！！
,,,,,,,,
Kei.Debauchery1-68,京,「ひぐっ！？」,「ひぐっ！？」,「呀！」,"""Higg!""","""Hnnnnn!""",「히끅!?」,「呀！」
,,,,,,,,
Kei.Debauchery1-69,,京の膣内にピストンが挿入される,京の膣内にピストンが挿入される,活塞被插進京的陰道內。,Piston is inserted into Kei's vagina,The piston was inserted into Kei's vagina.,케이의 질 내에 피스톤이 삽입된다,活塞被插进京的阴道内。
,,,,,,,,
Kei.Debauchery1-70,助手,「お、ちゃんと動きましたね！それでは先生、沢山貰えるように頑張ってください！」,「お、ちゃんと動きましたね！それでは先生、沢山貰えるように頑張ってください！」,「喔，順利動起來了呢！那麼老師，為了能賺到很多錢，請加油吧！」,"""Oh, it worked! Well then, doctor, do your best to get lots of them!""","""Oh, it's working properly! Now then, please work hard to get lots of donations!""","「오, 제대로 움직였네요! 그럼 선생님, 많이 받을 수 있도록 힘내세요!」",「喔，顺利动起来了呢！那么老师，为了能赚到很多钱，请加油吧！」
,,,,,,,,
Kei.Debauchery1-71,京,「ちょ、ちょっとまて！まだ心の準備がっ！」,「ちょ、ちょっとまて！まだ心の準備がっ！」,「等、等一下！我還沒做好心理準備！」,"""Wait a minute! I'm not ready!""","""W-wait a minute! I'm not mentally prepared yet!""","「저, 잠깐 기다려! 아직 마음의 준비가!」",「等、等一下！我还没做好心理准备！」
,暗転,,,,,,,
Kei.Debauchery1-72,Kei debauchery1-9,ウィィィィイインンッ！ズボッ！ズボッ！ズボッ！,ウィィィィイインンッ！ズボッ！ズボッ！ズボッ！,嗡嗡嗡嗡嗡！噗滋！噗滋！噗滋！,Wheeeeeeeeeeeinnnggg! Zvobo! Zubo! Zubo!,Whirrr! Thrust! Thrust! Thrust!,위이이이이인! 즈봇! 즈봇! 즈봇!,嗡嗡嗡嗡嗡！噗滋！噗滋！噗滋！
,,,,,,,,
Kei.Debauchery1-73,京,「ひあっ♥、まってってっ！、まだ早いぃっ！」,「ひあっ♥、まってってっ！、まだ早いぃっ！」,「呀♥，等一下！還太快了啦！」,"""Oh, stop it! It's too early!""","""Hyah♥ I said wait! It's too fast!""","「히앗♥, 기다려줘!, 아직 일러잇!」",「呀♥、等一下！还太快了啦！」
,,,,,,,,
Kei.Debauchery1-74,,ズボッ！ズボッ！ズボッ！,ズボッ！ズボッ！ズボッ！,噗滋！噗滋！噗滋！,Zubo! Zubo! Zubo!,Thrust! Thrust! Thrust!,즈봇! 즈봇! 즈봇!,噗滋！噗滋！噗滋！
,,,,,,,,
Kei.Debauchery1-75,京,「ひあっ♥、おおっ♥、ほおっ♥！」,「ひあっ♥、おおっ♥、ほおっ♥！」,「呀♥、喔♥、呼♥！」,"""Oh, oh, oh, oh, oh!""","""Hyah♥ Ohh♥ Hoh♥!""","「히앗♥, 오옷♥, 호옷♥!」",「呀♥、喔♥、呼♥！」
,,,,,,,,
Kei.Debauchery1-76,助手,「凄いです先生！もう30万近くの投げ銭が！」,「凄いです先生！もう30万近くの投げ銭が！」,「太厲害了老師！已經有將近三十萬的贊助了！」,"""He said, ""It's great, sir! Nearly 300,000 thrown in already!""","""Amazing, Sensei! We're already near 300,000 in donations!""",「굉장해요 선생님! 벌써 30만 가까운 팁이!」,「太厉害了老师！已经有将近三十万的赞助了！」
,,,,,,,,
Kei.Debauchery1-77,京,「あっ♥、視聴者ッ！、もういいからっ♥！、もっと有意義なことに金を使えっ♥」,「あっ♥、視聴者ッ！、もういいからっ♥！、もっと有意義なことに金を使えっ♥」,「啊♥、觀眾們！夠了啦♥！把錢花在更有意義的事情上啦♥」,"""Oh, viewers! Enough already! Spend your money on something more meaningful.""","""Ah♥ Viewers! That's enough♥! Use your money for something more meaningful♥""","「앗♥, 시청자!, 이제 됐으니까♥!, 더 유익한 일에 돈을 써♥」",「啊♥、观众们！够了啦♥！把钱花在更有意义的事情上啦♥」
,,,,,,,,
Kei.Debauchery1-78,助手,「駄目ですよ先生！しっかり集金しないと」,「駄目ですよ先生！しっかり集金しないと」,「不行喔老師！不努力賺錢怎麼行。」,"""No, sir! We must collect the money.""","""That won't do! We need to collect money properly.""",「안 돼요 선생님! 제대로 모금해야죠」,「不行喔老师！不努力赚钱怎么行。」
,,,,,,,,
Kei.Debauchery1-79,京,「ひぐっ♥、そんなこと言ったってぇ♥」,「ひぐっ♥、そんなこと言ったってぇ♥」,「嗚♥，話是這麼說沒錯啊♥」,"""I said that.""","""Hnnnn♥ Even if you say that♥""","「히극♥, 그런 말 해도오♥」",「呜♥，话是这么说没错啊♥」
,,,,,,,,
,暗転,,,,,,,
,Kei debauchery1-10,,,,,,,
Kei.Debauchery1-80,,ウィィィィイインンッ！ズボッ！ズボッ！ズボッ！,ウィィィィイインンッ！ズボッ！ズボッ！ズボッ！,嗡嗡嗡嗡嗡！噗滋！噗滋！噗滋！,Wheeeeeeeeeeeinnnggg! Zvobo! Zubo! Zubo!,Whirrr! Thrust! Thrust! Thrust!,위이이이이인! 즈봇! 즈봇! 즈봇!,嗡嗡嗡嗡嗡！噗滋！噗滋！噗滋！
,,,,,,,,
Kei.Debauchery1-81,京,「ん゛お゛っ♥、お゛っ♥、お゛っ♥」,「ん゛お゛っ♥、お゛っ♥、お゛っ♥」,「嗯嗚♥、嗚♥、嗚♥」,"""","""Ngh♥ Oh♥ Oh♥""","「응옷 오옷 옷♥, 오옷 옷♥, 오옷 옷♥」",「嗯呜♥、呜♥、呜♥」
,,,,,,,,
Kei.Debauchery1-82,,プシュッ、プシャアアアア,プシュッ、プシャアアアア,噗咻、噗夏啊啊啊啊,"Push, pushaaaah!","Squirt, gushhhhh","푸슛, 푸샤아아아아",噗咻、噗夏啊啊啊啊
,,,,,,,,
Kei.Debauchery1-83,助手,「京先生は実況どころではないので私が代わりに解説していますが…投げ銭が300万超えた所で5回目の潮吹きです！」,「京先生は実況どころではないので私が代わりに解説していますが…投げ銭が300万超えた所で5回目の潮吹きです！」,「京老師已經沒空實況了，所以由我來代替解說…在贊助金額超過三百萬的時候，是第五次的噴潮！」,"""Kei―sensei is not in the mood for play―by―play, so I'm doing the commentary for him...and we've just passed the 3 million mark in throws, and it's our fifth squirt!""","""Since Miss Kei can't commentate, I'll explain instead... With donations exceeding 3 million, that's her fifth squirting!""",「케이 선생님은 실황할 정신이 없으므로 제가 대신 해설하고 있습니다만… 팁이 300만 넘은 시점에서 5번째 분수입니다!」,「京老师已经没空实况了，所以由我来代替解说…在赞助金额超过三百万的时候，是第五次的喷潮！」
,,,,,,,,
Kei.Debauchery1-84,京,「まってぇっ♥、止めてっ♥、イキ死ぬぅっ♥！」,「まってぇっ♥、止めてっ♥、イキ死ぬぅっ♥！」,「等一下啦♥，快停下來♥，我要高潮死掉了啦♥！」,"""Stop, stop, I'm dying!""","""Wait♥ Stop♥ I'll die from coming♥!""","「기다려요오♥, 멈춰줘♥, 가서 죽어버려어♥!」",「等一下啦♥、快停下来♥、我要高潮死掉了啦♥！」
,,,,,,,,
Kei.Debauchery1-85,助手,「先生、20万人がこの配信を見ていますが、何か感想は？」,「先生、20万人がこの配信を見ていますが、何か感想は？」,「老師，有二十萬人在看這個直播，有什麼感想嗎？」,"""'Sir, 200,000 people are watching this feed, any thoughts?""","""200,000 people are watching this stream. Any thoughts?""","「선생님, 20만 명이 이 방송을 보고 있습니다만, 뭔가 감상은?」",「老师，有二十万人在看这个直播，有什么感想吗？」
,,,,,,,,
Kei.Debauchery1-86,京,「止めてッ♥、本当にもうむりぃっ♥！！」,「止めてッ♥、本当にもうむりぃっ♥！！」,「快停下來啦♥、我真的已經受不了了啦♥！！」,"""Stop it, I really can't take it anymore!""","""Stop it♥ I really can't anymore♥""","「멈춰줘♥, 정말 이제 무리잇♥!!」",「快停下来啦♥、我真的已经受不了了啦♥！！」
,,,,,,,,
Kei.Debauchery1-87,助手,「え～京先生はこのように言っていますが、大丈夫です。聖核戦姫なので」,「え～京先生はこのように言っていますが、大丈夫です。聖核戦姫なので」,「呃～京老師是這麼說，不過沒關係的。她是聖核戰姫嘛。」,"""He said, ""Yes ― Kei―sensei says this, but it's all right. I am a Seikaku Princess.""","""Well, that's what Miss Kei is saying this, but it's fine. She's a Holy Core Battlemaiden after all.""","「에~ 케이 선생님은 이렇게 말씀하고 계십니다만, 괜찮습니다. 성핵전희니까요」",「呃～京老师是这么说，不过没关系的。她是圣核战姫嘛。」
,,,,,,,,
Kei.Debauchery1-88,京,「お゛お゛っ！？、むりだっ♥、しぬぅっ♥！」,「お゛お゛っ！？、むりだっ♥、しぬぅっ♥！」,「喔喔！？我不行了♥、要死掉了啦♥！」,"""Oh, oh, oh! I can't do it, I can't do it!""","""Ohhh?! I can't♥ I'll die♥!""","「오옷 오옷 옷!?, 무리닷♥, 죽어엇♥!」",「喔喔！？我不行了♥、要死掉了啦♥！」
,,,,,,,,
Kei.Debauchery1-89,暗転,30分後,30分後,三十分鐘後,30 minutes later,Thirty minutes later...,30분 후,三十分钟后
,Kei debauchery1-11,,,,,,,
Kei.Debauchery1-90,,ケイからピストンが引き抜かれる,ケイからピストンが引き抜かれる,活塞從京的私處被拔出來。,Piston is pulled out of Kei.,The piston was pulled out of Kei.,케이에게서 피스톤이 뽑혀 나온다,活塞从京的私处被拔出来。
,,,,,,,,
Kei.Debauchery1-91,助手,「終了です！これで今回のピストンは終わりとさせていただきます！」,「終了です！これで今回のピストンは終わりとさせていただきます！」,「結束了！這次的活塞運動就到此為止！」,"""It's over! This concludes this round of pistons!""","""That's it! This concludes today's piston session!""",「종료입니다! 이걸로 이번 피스톤은 끝내도록 하겠습니다!」,「结束了！这次的活塞运动就到此为止！」
,,,,,,,,
Kei.Debauchery1-92,京,「お゛おっ♥、おわっ…た♥？」,「お゛おっ♥、おわっ…た♥？」,「喔喔♥結…束了♥？」,"""Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh...?""","""Ohh♥ It's... over?""","「오옷 오옷♥, 끝…났…어♥?」",「喔喔♥、结…束了♥？」
,,,,,,,,
Kei.Debauchery1-93,助手,「今回集まった投げ銭の総量は1千100万円！累計1000回以上ピストンされました！」,「今回集まった投げ銭の総量は1千100万円！累計1000回以上ピストンされました！」,「這次募到的贊助總額是一千一百萬！活塞累積運動了一千多次！」,"""The total amount of money raised this time was 11 million yen! Pistons have been pistoned more than 1,000 times in total!""","""The total donations collected this time amount to 11 million yen! You were pistoned over 1000 times in total!""",「이번에 모인 팁 총액은 1천100만 엔! 누계 1000회 이상 피스톤되었습니다!」,「这次募到的赞助总额是一千一百万！活塞累积运动了一千多次！」
,,,,,,,,
Kei.Debauchery1-94,京,「ひぐっ♥、まだジンジンするっ♥、おマンコがっ、閉じれないぃっ♥」,「ひぐっ♥、まだジンジンするっ♥、おマンコがっ、閉じれないぃっ♥」,「嗚♥，私密處還在隱隱作痛♥、小穴、合不起來了啦♥」,"""I can't close my pussy.""","""Hnngh♥ It's still throbbing♥ My pussy... won't close♥""","「히극♥, 아직 징징거려♥, 보지가, 닫히지 않아앗♥」",「呜♥，私密处还在隐隐作痛♥、小穴、合不起来了啦♥」
,,,,,,,,
Kei.Debauchery1-95,助手,「それでは今日の配信はこの辺で。京先生挨拶をお願いします」,「それでは今日の配信はこの辺で。京先生挨拶をお願いします」,「那麼今天的直播就到這裡。京老師，麻煩妳跟大家說再見。」,"""Well, that's about it for today's delivery. Dr. Kei, please say a few words.""","""Well then, that's all for today's stream. Miss Kei, please give your closing remarks.""",「그럼 오늘의 방송은 이쯤에서. 케이 선생님 인사 부탁드립니다」,「那么今天的直播就到这里。京老师，麻烦你跟大家说再见。」
,Kei debauchery1-12,,,,,,,
Kei.Debauchery1-96,京,「ん゛っ♥、ピストンしてくれた視聴者のみんなっ♥…あ、ありがとうっ♥」,「ん゛っ♥、ピストンしてくれた視聴者のみんなっ♥…あ、ありがとうっ♥」,「嗯♥，活塞的各位觀眾們♥…謝、謝謝你們♥」,"""I'm so grateful to all the viewers who pistoned me...oh, thank you!""","""Mmh♥ To all the viewers who donated for pistons♥... Th-thank you♥""","「응옷 윽♥, 피스톤 해준 시청자 여러분♥… 고, 고마워♥」",「嗯♥，活塞的各位观众们♥…谢、谢谢你们♥」
,,,,,,,,
Kei.Debauchery1-97,京,「お゛っ♥、これから定期的にこんな感じでっ♥、エッチな配信するからっ♥」,「お゛っ♥、これから定期的にこんな感じでっ♥、エッチな配信するからっ♥」,「嗚♥，接下來我們會定期像這樣♥，進行色色的直播♥」,"""Oh, I'm going to be doing this kind of naughty delivery on a regular basis from now on.""","""Ohh♥ From now on I'll be doing♥ naughty streams like this regularly♥""","「오옷 옷♥, 이제부터 정기적으로 이런 식으로♥, 야한 방송할 테니까♥」",「呜♥，接下来我们会定期像这样♥，进行色色的直播♥」
,,,,,,,,
Kei.Debauchery1-98,京,「チャンネル登録と高評価をよろしく頼むっ♥では…また次の配信で…っ♥」,「チャンネル登録と高評価をよろしく頼むっ♥では…また次の配信で…っ♥」,「請大家幫我按訂閱和讚喔♥那麼…我們下次直播見♥」,"""Please subscribe to our channel and give us a high rating, and we'll see you next time.""","""E-everyone♥ Please subscribe and stuff♥""",「채널 구독과 좋아요 부탁할게♥ 그럼… 다음 방송에서…윽♥」,「请大家帮我按订阅和赞喔♥那么…我们下次直播见♥」
,,,,,,,,
Kei Debauchery Scene　2,注釈,淫乱化シーン,淫乱化シーン,,淫乱化シーン,,음란화 이벤트,
,,,,,,,,
Kei.Debauchery2-1,暗転,京が配信を始めてから1か月後,京が配信を始めてから1か月後,京開始直播後一個月,One month after Kei started delivering,One month after Kei started streaming,케이가 방송을 시작한 지 1개월 후,京开始直播后一个月
,Kei debauchery2ｰ1,,,,,,,
Kei.Debauchery2-2,京,「あー、あー、映っているかな？」,「あー、あー、映っているかな？」,「啊～啊～有拍到嗎？」,"""Uh, uh, are we in the picture?""","""Has it started?""","「아-, 아-, 나오고 있을까?」",「啊～啊～有映出来吗？」
,,,,,,,,
Kei.Debauchery2-3,京,「深夜の天才ストリーマー、ケイちゃんの絶頂配信の時間だ」,「深夜の天才ストリーマー、ケイちゃんの絶頂配信の時間だ」,「深夜的天才實況主，京醬的極致高潮直播時間到囉。」,"""It's time for the late-night streaming genius, Kei-chan, to deliver her climax.""","""It's time for the orgasm stream of Kei, the late night genius streamer!""","「심야의 천재 스트리머, 케이쨩의 절정 방송 시간이다」",「深夜的天才实况主，京的极致高潮直播时间到啰。」
,,,,,,,,
Kei.Debauchery2-4,京,「うぉ…全世界60万人近くが配信を見てるのか…凄い数だな」,「うぉ…全世界60万人近くが配信を見てるのか…凄い数だな」,「哇…全世界有將近六十萬人在看直播嗎…真是驚人的數字。」,"""Wow...almost 600,000 people worldwide are watching the feed...that's a lot of people.""","""Whoa... Nearly 600,000 people worldwide are watching the stream... That's an incredible number.""",「우옷… 전 세계 60만 명 가까이가 방송을 보고 있나… 굉장한 숫자네」,「哇…全世界有将近六十万人在看直播吗…真是惊人的数字。」
,,,,,,,,
Kei.Debauchery2-5,京,「え～コメント…“ケイちゃん種付けプレスで絶対孕ますマン”さん…ひどい名前だ」,「え～コメント…“ケイちゃん種付けプレスで絶対孕ますマン”さん…ひどい名前だ」,「呃～留言…『京醬播種內射絕對讓妳懷孕男』先生…名字真難聽。」,"""Ehhh, comment... 'Mr. Man who will definitely impregnate Kei with his seed press'... that's a terrible name.""","""Let's see the comments... 'KeiMatingPressMan'... What a terrible username.""",「에~ 코멘트… “케이쨩 씨받이 프레스로 절대 임신시킬 남자” 씨… 심한 이름이네」,「呃～留言…「京播种内射绝对让你怀孕男」先生…名字真难听。」
,,,,,,,,
Kei.Debauchery2-6,京,「“今日もケイちゃんのおまんこ見れて眼福です、いつかハメたい”……あ、ありがとう」,「“今日もケイちゃんのおまんこ見れて眼福です、いつかハメたい”……あ、ありがとう」,「『今天又看到了京醬的小穴真是大飽眼福，總有一天我要內射妳』……謝、謝謝你。」,"""I'm so happy to see Kei's pussy again today, I want to fuck her someday."" ...... ""Oh, thank you.""","""'Thanks for the stream today, Kei, hope to fuck someday'... Th-thank you.""","「“오늘도 케이쨩 보지 봐서 눈 호강입니다, 언젠가 박고 싶다”…… 아, 고마워」",「「今天又看到了京的小穴真是大饱眼福，总有一天我要内射你」……谢、谢谢你。」
,,,,,,,,
Kei.Debauchery2-7,京,「まぁ…私のおまんこなどもはや隠す意味もない。少し検索すれば無限に出てくるからな」,「まぁ…私のおまんこなどもはや隠す意味もない。少し検索すれば無限に出てくるからな」,「算了…我的小穴之類的東西已經沒必要隱藏了。稍微搜尋一下就能找到無限多張。」,"""'Well... there's no longer any point in hiding my pussy or anything else. A little searching will reveal an infinite number of them.""","""Well... There's no point in hiding my pussy anymore. A quick search would show endless results anyway.""",「뭐… 내 보지 따위 이제 숨길 의미도 없어. 조금 검색하면 무한히 나오니까」,「算了…我的小穴之类的东西已经没必要隐藏了。稍微搜寻一下就能找到无限多张。」
,,,,,,,,
Kei.Debauchery2-8,京,「…さて、では早速今日の配信だが…」,「…さて、では早速今日の配信だが…」,「…那麼，馬上就是今天的直播內容…」,"""...Now, let's get right to today's delivery...""","""...Now then, let's get to today's stream...""","「…자, 그럼 바로 오늘 방송이지만…」",「…那么，马上就是今天的直播内容…」
,,,,,,,,
