Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,English_Steam,Korean_Steam,Simplified Chinese_Steam
Dialog.Chapter3-2-22,,「では一日中着てエレナちゃんの匂いが染みついたスク水、しっかり写真に撮らせてもらおうか」,「では一日中着てエレナちゃんの匂いが染みついた競泳水着、しっかり写真に撮らせてもらおうか」,「那我就好好把這件妳穿了一整天，沾滿艾蓮娜香味的競賽泳裝拍下來吧。」,"""Then let's take a good picture of the scrubs that Erena-chan's scent soaks up after wearing them all day.""","""And now I'm going to take photos of you in this swimsuit, which probably smells like you after you've been wearing it all day.""","「그럼 하루 종일 입어서 엘레나쨩의 냄새가 밴 수영복, 제대로 사진에 담아두도록 하지」",「那我就好好把这件你穿了一整天、都沾满艾莲娜香味的竞赛泳装拍下来吧。」
,,,,,,,,
Dialog.Chapter3-2-23,エレナ,「………っ、勝手にしてくださいっ！(～～～コイツっ、やっぱり本当に気持ち悪いっ！)」,「………っ、勝手にしてくださいっ！(～～～コイツっ、やっぱり本当に気持ち悪いっ！)」,「……隨、隨便你啦！ （～～～這傢伙，果然真的超噁心！）」,"""........ do whatever you want! (~~~ this guy is still really creepy!)""","""...Do what you want. (This guy is disgusting...)""","「………윽, 마음대로 하세요! (~~~이 자식, 역시 정말 기분 나빠!)」",「……随、随便你啦！ （～～～这家伙，果然真的超恶心！）」
,,,,,,,,
Dialog.Chapter3-2-24,,パシャッ！パシャッ！,パシャッ！パシャッ！,喀嚓！喀嚓！,Pasha! Pascha! (Shuttle sound),Shutter clicked and clicked.,찰칵! 찰칵!,喀嚓！喀嚓！
,,,,,,,,
Dialog.Chapter3-2-25,理事長,「ほらもっと笑って！せっかくのかわいい顔がもったいない！」,「ほらもっと笑って！せっかくのかわいい顔がもったいない！」,「來，再笑開一點！難得這麼可愛的臉，別浪費了啊！」,"""Smile more! You're wasting your pretty face!""","""Smile some more! You have such a cute face, it would be a waste if you don't smile!""",「자 좀 더 웃게나! 모처럼의 귀여운 얼굴이 아깝잖아!」,「来，再笑开一点！难得这么可爱的脸，别浪费了啊！」
,,,,,,,,
Dialog.Chapter3-2-26,,コンコンッ,コンコンッ,咚咚——,Knock-knock,Someone knocked.,똑똑,咚咚——
,,,,,,,,
Dialog.Chapter3-2-27,,突然生徒会執務室のドアからノックが聞こえる,突然司令部のドアからノックが聞こえる,突然，司令部的門那頭傳來敲門聲。,"Suddenly, there's knock at the door of the student council office.",There was someone outside the door to the Command Center.,갑자기 사령부 문에서 노크 소리가 들린다,突然，司令部的门那头传来敲门声。
,,,,,,,,
,,,,,,,,
,,,,,,,,
Dialog.Chapter3-2-28,エレナ,「…………なっ、こんな時間に誰がっ！！？」,「…………なっ、こんな時間に誰がっ！！？」,「…………咦，這個時間究竟是誰！！？」,"""............who the hell is that at this hour?""","""...It's late! Who is it?""","「…………아니, 이런 시간에 누가!!?」",「…………咦，这个时间究竟是谁！！？」
,,,,,,,,
Dialog.Chapter3-2-29,女生徒,「エレナ先輩私です！緊急の用事があるので入ってもよろしいでしょうか？」,「エレナ先輩私です！緊急の用事があるので入ってもよろしいでしょうか？」,「艾蓮娜前輩，是我！有緊急的事情，可以進來嗎？」,"""Erena-senpai, it's me! May I come in, I have an urgent matter to attend to?""","""It's me! Something urgent happened. May I come in?""",「엘레나 선배 저예요! 긴급한 용무가 있어서 들어가도 괜찮을까요?」,「艾莲娜前辈，是我！有紧急的事情，可以进来吗？」
,,,,,,,,
Dialog.Chapter3-2-30,,突然の来客にエレナの表情が青ざめる,突然の来客にエレナの表情が青ざめる,突如其來的訪客讓艾蓮娜的表情瞬間發白。,Erena's expression turns pale at the sudden visitor.,Elena's face turned blue at the unexpected visit.,갑작스러운 방문객에 엘레나의 표정이 창백해진다,突如其来的访客让艾莲娜的表情瞬间发白。
,,,,,,,,
Dialog.Chapter3-2-31,エレナ,(まずいっ、後輩にこんな姿見られたらっ！),(まずいっ、後輩にこんな姿見られたらっ！),（糟了，要是被後輩看到我這副樣子就完了！）,"(Oh no, if my juniors see me like this!)","(This is bad, I can't let them see me like this!)","(큰일이다, 후배에게 이런 모습 보이면!)",（糟了，要是被后辈看到我这副样子就完了！）
,,,,,,,,
Dialog.Chapter3-2-32,理事長,(まずいな…うむ、エレナ君は机の下に隠れていたまえ。私が何とかごまかそう),(まずいな…うむ、エレナ君は机の下に隠れていたまえ。私が何とかごまかそう),（有點不妙啊……嗯，艾蓮娜，妳先躲到桌子底下去。我想辦法幫妳糊弄過去。）,"(Not good...umm, Erena, go hide under the desk. I'll cover it up somehow.)","(This is not good. Hide under the desk, I'll send them away.)","(큰일이군… 음, 엘레나 군은 책상 아래에 숨어 있게. 내가 어떻게든 얼버무리도록 하지)",（有点不妙啊……嗯，艾莲娜，你先躲到桌子底下去。我想办法帮你糊弄过去。）
,,,,,,,,
Dialog.Chapter3-2-33,エレナ,(……あなたに助けられるのは不本意ですが…っ、しかたありません),(……あなたに助けられるのは不本意ですが…っ、しかたありません),（……被你救場實在很不甘心……但現在也沒別的辦法了。）,(......I'm unwilling to be helped by this creep... but..... I have no choice),"(I did not expect to be helped by you, but it might be necessary in this situation.)","(……당신에게 도움받는 건 불쾌하지만…윽, 어쩔 수 없습니다)",（……被你救场实在很不甘心……但、现在也没别的办法了。）
,,,,,,,,
Dialog.Chapter3-2-34,Erena　2ｰ2,エレナは水着のまま急いで机の下にもぐる,エレナは水着のまま急いで机の下にもぐる,艾蓮娜仍舊穿著泳裝，慌慌張張鑽進桌子底下。,Erena rushes to get under the desk in her swimsuit.,"With her swimsuit still on, Elena hid under the desk.",엘레나는 수영복 차림 그대로 서둘러 책상 아래로 기어 들어간다,艾莲娜仍旧穿着泳装，慌慌张张钻进桌子底下。
,,,,,,,,
Dialog.Chapter3-2-35,理事長,「理事長だ、入ってきたまえ」,「…入ってきたまえ」,「……請進。」,"""It's the chairman. Come on in.""","""Come in.""",「…들어오게」,「……请进。」
,,,,,,,,
Dialog.Chapter3-2-36,女生徒,「…失礼します。今日はエレナ先輩はいらっしゃらないのですか？」,「…失礼します。貴方は…政治家の……？今日はエレナ先輩はいらっしゃらないのですか？」,「……失禮了。您是……那位議員大人……？今天艾蓮娜前輩不在嗎？」,"""...Excuse me. Is Erena-senpai not here today?""","""Excuse me, you are... The politician. Is Elena not here today?""",「…실례합니다. 당신은… 정치계의……? 오늘은 엘레나 선배는 안 계신가요?」,「……失礼了。您是……那位议员大人……？今天艾莲娜前辈不在吗？」
,,,,,,,,
Dialog.Chapter3-2-37,理事長,「ああ、エレナ君は体調が優れないようでな、今日は早めに帰って私が代わりに仕事をしていたのだ」,「ああ、先程まで彼女と話し合っていたのだが、今は席を外していてな。」,「啊啊，剛剛我還和她在這裡談話，不過現在她暫時離開座位了。」,"""Oh, Erena, she's not feeling well, so she had to go home early today and I did some work for her instead.""","""I was just talking to her, but she's not at her desk right now.""","「아아, 방금 전까지 그녀와 이야기하고 있었는데, 지금은 자리를 비웠네.」",「啊啊，刚刚我还和她在这里谈话，不过现在她暂时离开座位了。」
,,,,,,,,
Dialog.Chapter3-2-38,女生徒,「そうですか！ありがとうございます。」,「そうですか…。お疲れ様です。」,「這樣啊……您辛苦了。」,"""I see! Thank you.""","""I see...""",「그런가요…. 수고하십니다.」,「这样啊……您辛苦了。」
,,,,,,,,
Dialog.Chapter3-2-39,エレナ,(ううっ、後輩がすぐそこにいるのに！、こんな情けない恰好でっ！私は何をしているのですかっ！？),(ううっ、後輩がすぐそこにいるのに！、こんな情けない恰好でっ！私は何をしているのですかっ！？),（嗚嗚，明明後輩就在近在咫尺的地方！我卻還穿著這麼丟臉的打扮！我到底在做什麼啊！？）,"(Ugh, my juniors are right there! And I'm dressed like this! What am I doing?)",(I can't believe she's right there and I look like this! What am I doing?!),"(우웃, 후배가 바로 거기에 있는데!, 이런 한심한 꼴로! 저는 뭘 하고 있는 겁니까!?」",（呜呜，明明后辈就在近在咫尺的地方！我却还穿着这么丢脸的打扮！我到底在做什么啊！？）
,,,,,,,,
Dialog.Chapter3-2-40,理事長,「それで緊急の要件とは何かね？」,「それで緊急の要件とは何かね？」,「那麼，緊急的事情是什麼呢？」,"""So what are the immediate requirements?""","""What is this urgent business you spoke of?""",「그래서 긴급한 용건이란 뭔가?」,「那么，紧急的事情是什么呢？」
,,,,,,,,
Dialog.Chapter3-2-41,女生徒,「エレナ先輩に伝えようと思っていたのですが…体調不良のエレナ先輩にお願いするのも心苦しいので今日は大丈夫です！」,「いえ、エレナ先輩に伝えようと思っていたのですが…席を外しているならしょうがないですね。」,「其實是想轉達給艾蓮娜前輩的……既然她現在不在，也沒辦法了。」,"""I was going to tell Erena-senpai, but it pains me to ask you to do this for Erena-senpai, who is not feeling well, so it's okay for today!'""","""I wanted to report to Elena, but if she's away from her desk...""","「아뇨, 엘레나 선배에게 전하려고 했는데… 자리를 비우셨다면 어쩔 수 없네요.」",「其实是想转达给艾莲娜前辈的……既然她现在不在，也没办法了。」
,,,,,,,,
Dialog.Chapter3-2-42,,その時、理事長が突然チャックを開き、エレナの前にチンポを突き出した,その時、政治家の男が突然チャックを開き、エレナの前にチンポを突き出した,這時，這位政治家突然拉開拉鍊，在艾蓮娜面前猛地伸出陰莖。,"At that moment, the chairman suddenly opened his zipper and thrust his cock in front of Erena!",The politician suddenly unzipped his pants and stuck his penis in Elena's face.,"그때, 정치가 남자가 갑자기 지퍼를 열고, 엘레나 앞에 자지를 내밀었다",这时，这位政治家突然拉开拉链，在艾莲娜面前猛地伸出鸡鸡
,,,,,,,,
Dialog.Chapter3-2-43,エレナ,「ﾋｯ……！？、ンっ……、ン？！」,「ﾋｯ……！？、ンっ……、ン？！」,「咿……!?嗯……嗯?!」,"""Hiccup ......! Hiccup ......, hiccup?""","""Huh... ?! Nnnnn?!""","「힛……!?, 응읏……, 응?!」",「咿……!?嗯……嗯?!」
,,,,,,,,
Dialog.Chapter3-2-44,,(なっ！？コイツ本当に何考えて！？),(なっ！？コイツ本当に何考えて！？),(什麼！？這傢伙到底在想什麼！？),(What? What is this guy really thinking?),(What the heck is he thinking?),(뭣!? 이 자식 정말 무슨 생각이죠!?),(什么！？这家伙到底在想什么！？)
,,,,,,,,
Dialog.Chapter3-2-45,女生徒,「エレナ先輩も最近は忙しいみたいで家に帰れない日も多かったみたいですし…ゆっくり休んでほしいですね」,「エレナ先輩も最近は忙しいみたいで家に帰れない日も多かったみたいですし…ゆっくり休んでほしいですね」,「艾蓮娜前輩最近好像特別忙碌連能夠回家的機會都很少……希望她能好好休息呢」,"""Erena-senpai seems to be very busy these days, and there were many days when she couldn't go home...I hope she gets some rest.""","""Elena's been busy recently, and she couldn't even go home on some days. I hope she gets some rest.""",「엘레나 선배도 요즘 바쁘셔서 집에 못 돌아가는 날도 많았던 것 같고… 푹 쉬셨으면 좋겠네요」,「艾莲娜前辈最近好像特别忙碌连能够回家的机会都很少……希望她能好好休息呢」
,,,,,,,,
Dialog.Chapter3-2-46,,(っ！、コイツの…これっ、すごいニオイがっ！、ううっ！？),(っ！、コイツの…これっ、すごいニオイがっ！、ううっ！？),(這傢伙的…這東西…好重的味道啊！？嗚嗚！？),(What? This... this... this thing smells amazing! Ugh!),(This guy's... It's... It smells... Ughhh?!),"(윽!, 이 자식의… 이거, 굉장한 냄새가!, 우웃!?)",(这家伙的…这东西、好重的味道啊！？呜呜！？)
,,,,,,,,
Dialog.Chapter3-2-47,,(ありえないっ！、でもっ、机から出たらっ終わるっ、くううぅうううっ！！),(ありえないっ！、でもっ、机から出たらっ終わるっ、くううぅうううっ！！),（太誇張了！可是，只要一從桌子底下出來就完蛋了，呃啊啊啊啊啊！！）,"(Impossible! But, if I get out of my desk, it will be over, kuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu!!!)",(This can't be happening! But I can't reveal myself... Ughhh...),"(말도 안 돼!, 하지만, 책상에서 나가면 끝장인데, 크으으으으윽!!)",（太夸张了！可是、只要一从桌子底下出来就完蛋了，呃啊啊啊啊啊！！）
,,,,,,,,
Dialog.Chapter3-2-48,理事長,「ふむ…君はずいぶんエレナ君を尊敬しているようだね」,「ふむ…君はずいぶんエレナ君を尊敬しているようだね」,「嗯……妳看起來相當尊敬艾蓮娜呢。」,"""Well... you seem to have a lot of respect for Erena.""","""You sound like you really respect her.""",「흠… 자네는 상당히 엘레나 군을 존경하는 것 같군」,「嗯……你看起来相当尊敬艾莲娜呢。」
,,,,,,,,
Dialog.Chapter3-2-49,女生徒,「はい！エレナ先輩は私の一番の憧れの人です！一見怖いですけど、かっこよくてすごく頼りになるんです！」,「はい！エレナ先輩は私の一番の憧れの人です！一見怖いですけど、かっこよくてすごく頼りになるんです！」,「是的！艾蓮娜前輩是我最憧憬的人！乍看有點可怕，不過很帥氣又超可靠！」,"""Yes! Erena-senpai is the person I admire the most! She may look scary at first glance, but she's cool and very dependable!""","""Yes, I admire her the most. She might look scary, but she's great and very dependable!""","「네! 엘레나 선배는 제 제일 동경하는 사람이에요! 언뜻 보기엔 무섭지만, 멋있고 굉장히 의지가 돼요!」",「是的！艾莲娜前辈是我最憧憬的人！乍看有点可怕，不过很帅气又超可靠！」
,,,,,,,,
Dialog.Chapter3-2-50,,突然理事長の手がエレナの頭をつかみ、自身のチンポをエレナの口に無理やり突っ込む,突然男の手がエレナの頭をつかみ、自身のチンポをエレナの口に無理やり突っ込む,突然男人的手抓住艾蕾娜的頭，硬是把自己的陰莖塞進艾連娜的嘴裡。,"Suddenly, the chairman's hand grabs Erena's head and forcibly shoves his cock into her mouth.",The man suddenly grabbed Elena's head and shoved his dick into her mouth forcefully.,"갑자기 남자의 손이 엘레나의 머리를 잡고, 자신의 자지를 엘레나의 입에 억지로 쑤셔 넣는다",突然男人的手抓住艾蕾娜的头，硬是把自己的鸡鸡塞进艾连娜的嘴里。
,,,,,,,,
Dialog.Chapter3-2-51,エレナ,「ブチュッ！？グッ、んっ！……ーーーッ！？」,「ブチュッ！？グッ、んっ！……ーーーッ！？」,「噗啾！？咕、嗯！……———！？」,"""Butch! Gghh, hmmm! ......ooooo!""","""Fuh?! Ugh... Nnnn...""","「부춧!? 크윽, 응읏!……ーーー윽!?」",「噗啾！？咕、嗯！……———！？」
,,,,,,,,
Dialog.Chapter3-2-52,エレナ,(コイツ本当にっ！？、やめろっ！、うぐっ、臭いっ！),(コイツ本当にっ！？、やめろっ！、うぐっ、臭いっ！),(這傢伙竟然來真的！？住手！嗚咕、好臭！),"(Is this guy really? Stop it! Ugh, it stinks!)",(Is he for real? No! It stinks!),"(이 자식 정말!?, 그만둬!, 우윽, 냄새나!)",(这家伙竟然来真的！？、住手！、呜咕、好臭！)
,,,,,,,,
Dialog.Chapter3-2-53,女生徒,「いつも真面目で責任感が強くて…私が一番尊敬している先輩です！」,「いつも真面目で責任感が強くて…私が一番尊敬している先輩です！」,「總是很認真又有責任感…是我最尊敬的前輩！」,"""He is always so serious and responsible...he is the senior I respect the most!""","""She's always so serious and responsible... I really respect her.""",「언제나 성실하고 책임감이 강해서… 제가 가장 존경하는 선배예요!」,「总是很认真又有责任感…是我最尊敬的前辈！」
,,,,,,,,
Dialog.Chapter3-2-54,,理事長はエレナの頭を前後に揺らし、エレナの口で自身のチンポをしごき始める,政治家の男はエレナの頭を前後に揺らし、エレナの口で自身のチンポをしごき始める,政治家的男人前後搖晃艾蓮娜的頭，用艾蓮娜的嘴開始套弄自己的陰莖。,"The chairman rocks Erena's head back and forth, and begins to suck his cock in Erena's mouth.","The man moved Elena's head back and forth, fucking her mouth with his dick.","정치가 남자는 엘레나의 머리를 앞뒤로 흔들며, 엘레나의 입으로 자신의 자지를 문지르기 시작한다",政治家的男人前后摇晃艾莲娜的头，用艾莲娜的嘴开始套弄自己的鸡鸡
,,,,,,,,
Dialog.Chapter3-2-55,エレナ,「グッ、ジュルッ♥♥、ちゅぽっ♥、ちゅぽっ♥！」,「グッ、ジュルッ♥♥、ちゅぽっ♥、ちゅぽっ♥！」,「咕、啾嚕♥♥、啾啵♥、啾啵♥！」,"""Gggghh, julp ♥♥, chuppo ♥, chuppo ♥!""","""Guh♥ Squelch♥ Squelch♥""","「크윽, 쥬릇♥♥, 츄폿♥, 츄폿♥!」",「咕、啾噜♥♥、啾啵♥、啾啵♥！」
,,,,,,,,
Dialog.Chapter3-2-56,,(信じられないっ！コイツ、生徒の口でっ！？),(信じられないっ！コイツ、聖核戦姫の口でっ！？),(真是不可置信！這傢伙，竟然用聖核戰姬的嘴來...),"(I can't believe it! This guy, in the mouth of a student!)",(I don't believe this! He's fucking the mouth of a Holy Core Battlemaiden?!),"(믿을 수 없어! 이 자식, 성핵전희의 입으로!?」",(真是不可置信！这家伙、竟然用圣核战姬的嘴来...)
,,,,,,,,
Dialog.Chapter3-2-57,,(…っ、まずいっ！、コイツのから口を離すとその音でバレるっ！音を出さないようにしないと！),(…っ、まずいっ！、コイツのから口を離すとその音でバレるっ！音を出さないようにしないと！),(…不妙！如果硬是拔開，一定會發出聲音！得安靜點才行！),"(...Oh, no! If I take my mouth off this guy, the sound will give me away! I have to keep it quiet!)",(N-No... There will be noises if he slides out of my mouth! I have to stay quiet!),"(…윽, 위험해!, 이 자식에게서 입을 떼면 그 소리로 들통나요! 소리를 내지 않도록 해야!)",(…不妙！如果硬是拔开、一定会发出声音！得安静点才行！)
,,,,,,,,
Dialog.Chapter3-2-58,,「……、フーーー、……、フーーー！」,「……、フーーー、……、フーーー！」,「……呼———……呼———！」,"""......, hooo, ......, hooo!""","""Ffff... Ffff...""","「……, 후ーーー, ……, 후ーーー!」",「……呼———……呼———！」
,,,,,,,,
Dialog.Chapter3-2-59,,(うっ、鼻呼吸するとッ、直接コイツのニオイがっ！？),(うっ、鼻呼吸するとッ、直接コイツのニオイがっ！？),（嗚，只要一用鼻子呼吸，就會直接聞到這傢伙的味道！？）,"(Ugh, when I breathe through my nose, I can smell him directly!)","(If I breathe through my nose, the smell...)","(윽, 코로 숨 쉬면, 직접 이 자식 냄새가!?)",（呜、只要一用鼻子呼吸，就会直接闻到这家伙的味道！？）
,,,,,,,,
Dialog.Chapter3-2-60,理事長,「そうかそうか…私もエレナ君のことはよく知っているが本当に素晴らしい生徒だと感心するよ」,「そうかそうか…私もエレナ君のことはよく知っているが本当に素晴らしい聖核戦姫だと感心するよ」,「這樣啊這樣啊……我對艾蓮娜也很了解，真心覺得她是非常優秀的聖核戰姫。」,"""Oh well...I know you well Erena, and I'm really impressed with what a great student you are.'""","""I see. I know Elena very well, and I think she's an incredible Holy Core Battlemaiden.""",「그런가 그런가… 나도 엘레나 군에 대해 잘 알고 있지만 정말 훌륭한 성핵전희라고 감탄하고 있다」,「这样啊这样啊……我对艾莲娜也很了解，真心觉得她是非常优秀的圣核战姫。」
,,,,,,,,
Dialog.Chapter3-2-61,,(コイツッ！本当にいい加減にっ！),(コイツッ！本当にいい加減にっ！),（這傢伙！真的給我適可而止一點！）,(This guy! That's enough!),(Enough!),(이 자식! 정말 적당히 좀!),（这家伙！真的给我适可而止一点！）
,,,,,,,,
Dialog.Chapter3-2-62,,エレナは机の下から頭を掴まれながらも理事長を睨みつける,エレナは机の下から頭を掴まれながらも政治家の男を睨みつける,艾蓮娜就算在桌子底下被那個議員男人抓著頭，仍舊狠狠瞪著他。,Erena stares at the chairman while her head is grabbed from under the desk,Elena's sharp gaze bore into the man that was holding down her head.,엘레나는 책상 아래에서 머리를 잡힌 채로 정치가 남자를 노려본다,艾莲娜就算在桌子底下被那个议员男人抓着头，仍旧狠狠瞪着他。
,,,,,,,,
Dialog.Chapter3-2-63,女生徒,「そうですよね！エレナ先輩も毎日の激務できっと疲れていたんだと思います…」,「そうですよね！エレナ先輩も毎日の激務できっと疲れていたんだと思います…」,「是啊！艾蓮娜前輩每天都在超級繁重的工作中打拚，我想她一定很累了……」,"""I know! I'm sure Erena-senpai must have been exhausted from all the hard work she did every day...""","""Yeah! I bet she's really tired from all that work every day...""",「그렇죠! 엘레나 선배도 매일의 격무로 분명 지쳐있었을 거예요…」,「是啊！艾莲娜前辈每天都在超级繁重的工作中打拚，我想她一定很累了……」
,,,,,,,,
Dialog.Chapter3-2-64,,理事長のチンポの根元が膨れ上がり、熱く脈動する,政治家の男のチンポの根元が膨れ上がり、熱く脈動する,政治家男子的陰莖根部開始膨脹起來，炙熱地脈動著。,The base of the chairman's cock swells and pulsates hotly.,The base of the man's dick suddenly expanded and started pulsating.,"정치가 남자의 자지 뿌리가 부풀어 오르며, 뜨겁게 맥동한다",政治家男子的阴茎根部开始膨胀起来，炙热地脉动着。
,,,,,,,,
Dialog.Chapter3-2-65,,(っ、コイツっ、まさかっ！？),(っ、コイツっ、まさかっ！？),（這傢伙，難道說！？）,"(This guy, no way!)",(He can't be... Can he?!),"(윽, 이 자식, 설마!?)",（这家伙，难道说！？）
,,,,,,,,
Dialog.Chapter3-2-66,,「では理事長先生、私はこれで失礼します！エレナ先輩の事よろしくお願いします！」,「では、私はこれで失礼します！エレナ先輩の事よろしくお願いします！」,「那我就先告退了！艾蓮娜前輩就拜託您多多照顧了！」,"""Well then, chairman, I'll leave you to it! Please take care of Erena-senpai!""","""I will be leaving. Please send Elena my regards!""","「그럼, 저는 이만 실례하겠습니다! 엘레나 선배 잘 부탁드립니다!」",「那我就先告退了！艾莲娜前辈就拜托您多多照顾了！」
,,,,,,,,
Dialog.Chapter3-2-67,理事長,「ああっ、まかせてくれ。エレナ君のことは私が責任を持って面倒を見てやろうっ」,「ああっ、まかせてくれ。エレナ君のことは私が責任を持って面倒を見てやろうっ」,「啊啊，交給我吧。艾蓮娜我會負起責任好好照顧的。」,"""I'll take care of you, Erena. I will be responsible for taking care of Erena―kun.""","""Will do. I'll make sure she gets some rest.""","「아앗, 맡겨두게. 엘레나 군의 일은 내가 책임지고 돌봐주지」",「啊啊，交给我吧。艾莲娜我会负起责任好好照顾的。」
,,,,,,,,
Dialog.Chapter3-2-68,,どぴゅっ、ビュルルルルルッっ！,どぴゅっ、ビュルルルルルッっ！,噗咻，嗶嚕嚕嚕嚕！,,Splooge! Splooge!,"됴퓻, 뷰르르르르릇읏!",噗咻，哔噜噜噜噜！
,,,,,,,,
Dialog.Chapter3-2-69,エレナ,「んんっ♥！？、んんんんっ～～～～！！！？」,「んんっ♥！？、んんんんっ～～～～！！！？」,「嗯嗯！？ 嗯嗯嗯～～～～！！？」,"""Nnnn♥!!! Nnnnnn～～～～!!!?""","""Hnnnn♥ Nnnnn...?!""","「응응읏♥!?, 응응응응읏~~~~!!!?」",「嗯嗯！？ 嗯嗯嗯～～～～！！？」
,,,,,,,,
Dialog.Chapter3-2-70,,理事長のチンポから熱い精液の奔流がエレナの口内に注ぎ込まれる,政治家の男のチンポから熱い精液の奔流がエレナの口内に注ぎ込まれる,政治家的陰莖噴出一股炙熱的精液洪流，灌進艾蓮娜的口中。,A torrent of hot semen pours into Erena's mouth from the chairman's cock.,The man blasted Elena's mouth with hot semen from his dick.,정치가 남자의 자지에서 뜨거운 정액의 분류가 엘레나의 입안에 쏟아진다,政治家的阴茎喷出一股炙热的精液洪流，灌进艾莲娜的口中。
,,,,,,,,
Dialog.Chapter3-2-71,,「んんっ♥！、ゴキュッ♥！？、けぷっ♥」,「んんっ♥！、ゴキュッ♥！？、けぷっ♥」,「嗯！♥咕嚕！？咳！♥」,"""Nnnngggghhhh! Gokyuu♥! Gobble!""","""Nnnn♥ Ughh♥ Bah!""","「응응읏♥!, 고큣♥!?, 케풋♥」",「嗯！♥、咕噜！？、咳！♥」
,,,,,,,,
Dialog.Chapter3-2-72,,(おええっ！？コイツ口の中にっ！？臭いっ！、気持ち悪いっ！！！),(おええっ！？コイツ口の中にっ！？臭いっ！、気持ち悪いっ！！！),（嗚哇！？這傢伙射在了嘴裡！？好臭！好噁心！！！）,"(Oh, no! He's in my mouth! It stinks! It's disgusting!)","(Ugh, in my mouth?! Gross!)","(오에엑!? 이 자식 입안에!? 냄새나!, 기분 나빠!!!)",（呜哇！？这家伙射在了嘴里！？好臭！好恶心！！！）
,,,,,,,,
,,,,,,,,
,,,,,,,,
Dialog.Chapter3-2-73,,(吐き出したいけどっ今やったらばれるっ！ああああっ！),(吐き出したいけどっ今やったらばれるっ！ああああっ！),（好想吐出來，但現在吐了的話會被發現！啊啊啊！）,"(I want to throw up, but if I do it now, I'll be found out! Aaahhh!)","(I want to spit it out, but I can't be exposed! Ahhhhh!)",(뱉어내고 싶지만 지금 그렇게 하면 들켜버려! 아아아앗!),（好想吐出来，但现在吐了的话会被发现！啊啊啊！）
,,,,,,,,
Dialog.Chapter3-2-74,理事長,「……エレナ君、必死にしゃぶりついているところ悪いが後輩君はもう出て行ったよ。もうチンポを離しても大丈夫だ」,「……エレナ君、必死にしゃぶりついているところ悪いが後輩君はもう出て行ったよ。もうチンポを離しても大丈夫だ」,「……艾蓮娜小姐，抱歉打斷妳這麼賣力地吸吮，但後輩已經離開了喔。妳可以放開我的陰莖了。」,"""......Erena, I'm sorry you're sucking so hard, but your junior has already left. You can let go of my cock now.""","""...I know you've been sucking hard, but your junior already left. You can take me out of your mouth now.""","「……엘레나 군, 필사적으로 빨아대는 중에 미안하지만 후배 군은 벌써 나갔네. 이제 자지를 떼도 괜찮아」",「……艾莲娜小姐，抱歉打断你这么卖力地吸吮，但后辈已经离开了喔。你可以放开我的阴茎了。」
,,,,,,,,
Dialog.Chapter3-2-75,エレナ,「っ！、ちゅぱっ♥、けほっけほっ！最低っ！声が出せないのをいいことにこんな事を！」,「っ！、ちゅぱっ♥、けほっけほっ！最低っ！声が出せないのをいいことにこんな事を！」,「！啾啪！♥咳咳！你太差勁了！竟然趁我不能出聲時做這種事！」,"""I'm going to get it! I'm so happy! You're disgusting! You did this to me because I can't speak!""","""Bah! Ugh, that was so gross! You did it because you knew I couldn't make any noises!""","「윽!, 츄팟♥, 케홋케홋! 최악! 목소리 낼 수 없는 틈을 타 이런 짓을!」",「！啾啪！♥咳咳！你太差劲了！竟然趁我不能出声时做这种事！」
,,,,,,,,
Dialog.Chapter3-2-76,理事長,「まあまあ、私と君の仲じゃないか。それに君にもいい息抜きになっただろう？」,「まあまあ、私と君の仲じゃないか。それに君にもいい息抜きになっただろう？」,「好了好了，我們關係不是很好嗎？再說，對妳來說也算是個不錯的放鬆吧？」,"""I'm sure you and I are good friends. Besides, it was a nice break for you, wasn't it?""","""Well, that's because we're good friends, right? And that was just the break you needed, wasn't it?""","「뭐뭐, 나와 자네 사이 아닌가. 그리고 자네에게도 좋은 기분 전환이 되었겠지?」",「好了好了，我们关系不是很好吗？再说，对你来说也算是个不错的放松吧？」
,,,,,,,,
Dialog.Chapter3-2-77,エレナ,「～～～っ、とにかく、次こんな事やったら本当に容赦しませんよ！」,「～～～っ、とにかく、次こんな事やったら本当に容赦しませんよ！」,「～～～總之，下次要是再做這種事，我真的不會再客氣了！」,"""Anyway, if you ever do something like this again, I will really show no mercy!""","""...Right. Do it again and you'll pay the price!""","「~~~윽, 아무튼, 다음 이런 짓 하면 정말 용서하지 않겠습니다!」",「～～～总之，下次要是再做这种事，我真的不会再客气了！」
,,,,,,,,
